Date,frequ_total_entrys,frequ_relevant_world,frequ_US_articles,frequ_relevant_articles,frequ_news,frequ_letter,frequ_oped ,frequ_editorial,frequ_brief,frequ_about_inflation
2010.416666666639,9609.0,4436.0,533.0,412.0,309.0,23.0,49.0,18.0,4.0,1.0
2010.4999999999723,9085.0,4413.0,500.0,421.0,296.0,25.0,58.0,27.0,10.0,5.0
2010.5833333333055,8793.0,4138.0,550.0,434.0,310.0,18.0,60.0,32.0,2.0,8.0
2010.6666666666388,9404.0,4012.0,582.0,510.0,358.0,34.0,82.0,27.0,5.0,3.0
2010.749999999972,9691.0,4001.0,564.0,486.0,347.0,38.0,59.0,30.0,4.0,6.0
2010.8333333333053,8679.0,3691.0,663.0,538.0,373.0,43.0,70.0,39.0,4.0,6.0
2010.9166666666385,8310.0,3649.0,596.0,458.0,319.0,28.0,57.0,38.0,9.0,1.0
2010.9999999999718,8478.0,3678.0,604.0,422.0,294.0,28.0,51.0,30.0,10.0,5.0
2011.083333333305,7917.0,3288.0,447.0,328.0,220.0,23.0,43.0,35.0,3.0,3.0
2011.1666666666383,9026.0,3780.0,569.0,356.0,251.0,22.0,40.0,33.0,2.0,3.0
2011.2499999999716,8751.0,3671.0,506.0,335.0,236.0,20.0,36.0,32.0,5.0,8.0
2011.3333333333048,8732.0,4384.0,526.0,362.0,277.0,10.0,32.0,32.0,6.0,2.0
2011.416666666638,8602.0,6952.0,672.0,525.0,434.0,13.0,42.0,25.0,4.0,4.0
2011.4999999999714,7987.0,6441.0,620.0,578.0,425.0,34.0,54.0,45.0,8.0,4.0
2011.5833333333046,8138.0,6495.0,706.0,646.0,480.0,45.0,66.0,33.0,8.0,3.0
2011.6666666666379,9200.0,7190.0,880.0,787.0,624.0,30.0,71.0,46.0,4.0,3.0
2011.7499999999711,8912.0,7092.0,621.0,561.0,423.0,27.0,62.0,33.0,2.0,3.0
2011.8333333333044,8722.0,7187.0,576.0,542.0,423.0,19.0,56.0,29.0,5.0,0.0
2011.9166666666376,8504.0,6933.0,577.0,548.0,408.0,27.0,59.0,45.0,1.0,2.0
2011.999999999971,9168.0,7588.0,608.0,556.0,425.0,26.0,61.0,33.0,3.0,0.0
2012.0833333333042,8796.0,7262.0,545.0,528.0,403.0,31.0,51.0,37.0,1.0,2.0
2012.1666666666374,9280.0,7747.0,625.0,591.0,458.0,30.0,48.0,42.0,5.0,2.0
2012.2499999999707,8240.0,6851.0,556.0,522.0,391.0,18.0,59.0,42.0,7.0,2.0
2012.333333333304,8862.0,7441.0,576.0,543.0,436.0,25.0,42.0,32.0,2.0,2.0
2012.4166666666372,8704.0,7175.0,608.0,559.0,449.0,21.0,50.0,27.0,2.0,1.0
2012.4999999999704,7795.0,6470.0,569.0,521.0,438.0,18.0,33.0,23.0,7.0,3.0
2012.5833333333037,8202.0,6698.0,671.0,606.0,510.0,15.0,47.0,30.0,2.0,3.0
2012.666666666637,8306.0,6753.0,665.0,617.0,491.0,26.0,55.0,32.0,5.0,1.0
2012.7499999999702,8731.0,7162.0,543.0,506.0,395.0,19.0,58.0,20.0,3.0,0.0
2012.8333333333035,7959.0,6380.0,597.0,552.0,399.0,29.0,77.0,29.0,3.0,1.0
2012.9166666666367,7212.0,5786.0,513.0,476.0,350.0,19.0,65.0,25.0,9.0,2.0
2012.99999999997,7961.0,6452.0,632.0,563.0,445.0,26.0,52.0,23.0,2.0,1.0
2013.0833333333032,7504.0,6047.0,500.0,463.0,366.0,16.0,42.0,27.0,4.0,4.0
2013.1666666666365,8181.0,6478.0,533.0,488.0,381.0,11.0,51.0,30.0,7.0,2.0
2013.2499999999698,7616.0,6082.0,494.0,438.0,359.0,7.0,46.0,22.0,3.0,3.0
2013.333333333303,7968.0,6371.0,549.0,498.0,390.0,15.0,54.0,27.0,6.0,4.0
2013.4166666666363,7401.0,5909.0,554.0,510.0,409.0,10.0,52.0,26.0,4.0,5.0
2013.4999999999695,6870.0,5468.0,474.0,421.0,338.0,10.0,34.0,25.0,7.0,5.0
2013.5833333333028,6634.0,5235.0,546.0,501.0,408.0,10.0,47.0,22.0,5.0,2.0
2013.666666666636,7348.0,5634.0,651.0,571.0,455.0,18.0,60.0,29.0,2.0,0.0
2013.7499999999693,7711.0,5968.0,601.0,539.0,398.0,23.0,70.0,37.0,4.0,5.0
2013.8333333333026,7015.0,5389.0,468.0,437.0,321.0,14.0,55.0,37.0,3.0,2.0
2013.9166666666358,6775.0,5243.0,458.0,424.0,283.0,44.0,54.0,32.0,4.0,1.0
2013.999999999969,7337.0,5835.0,530.0,497.0,339.0,35.0,70.0,38.0,8.0,3.0
2014.0833333333023,6941.0,5437.0,493.0,454.0,311.0,36.0,63.0,36.0,3.0,2.0
2014.1666666666356,7187.0,5691.0,556.0,505.0,343.0,43.0,63.0,36.0,7.0,5.0
2014.2499999999688,7344.0,5727.0,554.0,501.0,351.0,27.0,58.0,37.0,18.0,4.0
2014.333333333302,7549.0,5814.0,589.0,521.0,365.0,26.0,75.0,43.0,6.0,4.0
2014.4166666666354,7345.0,5808.0,718.0,632.0,486.0,36.0,66.0,35.0,5.0,1.0
2014.4999999999686,6814.0,5468.0,625.0,568.0,395.0,42.0,76.0,39.0,9.0,6.0
2014.5833333333019,6577.0,5201.0,589.0,512.0,371.0,38.0,69.0,25.0,3.0,7.0
2014.6666666666351,7585.0,6090.0,671.0,594.0,453.0,24.0,67.0,39.0,2.0,5.0
2014.7499999999684,7862.0,6375.0,666.0,606.0,459.0,29.0,70.0,45.0,0.0,9.0
2014.8333333333017,6709.0,5383.0,654.0,598.0,449.0,18.0,77.0,38.0,7.0,5.0
2014.916666666635,6701.0,5390.0,552.0,511.0,406.0,21.0,50.0,27.0,1.0,5.0
2014.9999999999682,6906.0,5279.0,531.0,477.0,356.0,25.0,55.0,28.0,4.0,11.0
2015.0833333333014,6437.0,4883.0,434.0,396.0,294.0,13.0,58.0,22.0,2.0,1.0
2015.1666666666347,6975.0,5356.0,614.0,556.0,412.0,21.0,69.0,34.0,7.0,4.0
2015.249999999968,6542.0,5096.0,523.0,486.0,344.0,31.0,68.0,37.0,2.0,2.0
2015.3333333333012,6634.0,5140.0,521.0,475.0,359.0,19.0,60.0,28.0,5.0,0.0
2015.4166666666345,6947.0,5287.0,533.0,491.0,359.0,18.0,64.0,29.0,11.0,1.0
2015.4999999999677,6758.0,5133.0,585.0,513.0,393.0,15.0,67.0,29.0,4.0,2.0
2015.583333333301,6086.0,4653.0,433.0,390.0,279.0,17.0,52.0,29.0,7.0,4.0
2015.6666666666342,6990.0,5112.0,650.0,578.0,453.0,20.0,67.0,25.0,4.0,5.0
2015.7499999999675,7365.0,5528.0,588.0,509.0,374.0,9.0,73.0,36.0,6.0,3.0
2015.8333333333007,6241.0,4815.0,423.0,394.0,302.0,5.0,59.0,20.0,4.0,2.0
2015.916666666634,6371.0,4790.0,497.0,472.0,373.0,5.0,59.0,20.0,6.0,3.0
2015.9999999999673,6265.0,4919.0,489.0,454.0,348.0,12.0,67.0,14.0,4.0,3.0
2016.0833333333005,6448.0,4870.0,489.0,458.0,368.0,10.0,45.0,22.0,2.0,0.0
2016.1666666666338,6487.0,4990.0,475.0,453.0,348.0,5.0,61.0,30.0,1.0,1.0
2016.249999999967,5927.0,4663.0,389.0,371.0,287.0,9.0,52.0,19.0,1.0,0.0
2016.3333333333003,5921.0,4595.0,386.0,365.0,286.0,5.0,49.0,19.0,1.0,0.0
2016.4166666666335,5920.0,4492.0,372.0,352.0,289.0,6.0,38.0,16.0,0.0,1.0
2016.4999999999668,5594.0,4312.0,383.0,359.0,283.0,5.0,49.0,16.0,0.0,1.0
2016.5833333333,5224.0,4072.0,365.0,340.0,273.0,4.0,47.0,16.0,0.0,2.0
2016.6666666666333,5894.0,4417.0,423.0,404.0,336.0,6.0,37.0,18.0,0.0,0.0
2016.7499999999666,5511.0,4307.0,306.0,291.0,206.0,8.0,57.0,16.0,0.0,1.0
2016.8333333332998,5331.0,4084.0,566.0,547.0,398.0,8.0,94.0,43.0,0.0,2.0
2016.916666666633,4967.0,3826.0,604.0,571.0,403.0,14.0,107.0,44.0,0.0,1.0
2016.9999999999663,5129.0,3922.0,868.0,788.0,586.0,12.0,116.0,62.0,1.0,1.0
2017.0833333332996,4935.0,3708.0,851.0,817.0,577.0,33.0,142.0,58.0,1.0,1.0
2017.1666666666329,5546.0,4278.0,908.0,858.0,599.0,40.0,155.0,58.0,0.0,4.0
2017.2499999999661,4878.0,3864.0,701.0,662.0,482.0,19.0,106.0,38.0,0.0,2.0
2017.3333333332994,5384.0,4247.0,855.0,809.0,566.0,32.0,153.0,49.0,0.0,2.0
2017.4166666666326,5300.0,4129.0,837.0,786.0,546.0,45.0,142.0,44.0,0.0,1.0
2017.499999999966,4757.0,3805.0,788.0,730.0,498.0,45.0,130.0,43.0,1.0,2.0
2017.5833333332992,4854.0,3854.0,815.0,758.0,542.0,31.0,138.0,34.0,0.0,1.0
2017.6666666666324,5033.0,3905.0,744.0,706.0,506.0,29.0,117.0,37.0,0.0,1.0
2017.7499999999657,5214.0,4130.0,712.0,665.0,452.0,30.0,138.0,36.0,0.0,4.0
2017.833333333299,4834.0,3807.0,734.0,674.0,463.0,25.0,141.0,37.0,0.0,2.0
2017.9166666666322,4560.0,3527.0,696.0,628.0,428.0,24.0,140.0,27.0,0.0,2.0
2017.9999999999654,4757.0,3751.0,794.0,732.0,501.0,31.0,164.0,26.0,0.0,1.0
2018.0833333332987,4573.0,3526.0,690.0,638.0,425.0,32.0,131.0,35.0,0.0,7.0
2018.166666666632,5034.0,3985.0,836.0,784.0,541.0,29.0,156.0,39.0,0.0,3.0
2018.2499999999652,4655.0,3702.0,756.0,703.0,493.0,30.0,142.0,24.0,0.0,6.0
2018.3333333332985,5127.0,4124.0,798.0,748.0,516.0,35.0,162.0,25.0,0.0,2.0
2018.4166666666317,4988.0,3967.0,984.0,918.0,640.0,40.0,192.0,34.0,0.0,2.0
2018.499999999965,4444.0,3602.0,871.0,814.0,546.0,51.0,178.0,30.0,0.0,4.0
2018.5833333332982,6381.0,3660.0,821.0,784.0,566.0,29.0,151.0,29.0,0.0,2.0
2018.6666666666315,4722.0,3768.0,896.0,842.0,611.0,28.0,166.0,27.0,0.0,1.0
2018.7499999999648,5146.0,4108.0,888.0,830.0,556.0,42.0,190.0,25.0,0.0,3.0
2018.833333333298,4829.0,3869.0,852.0,809.0,561.0,27.0,185.0,19.0,0.0,2.0
2018.9166666666313,4193.0,3500.0,747.0,722.0,525.0,26.0,136.0,26.0,0.0,0.0
2018.9999999999645,4482.0,3661.0,883.0,845.0,592.0,37.0,173.0,24.0,0.0,3.0
2019.0833333332978,4122.0,3293.0,761.0,722.0,518.0,27.0,137.0,27.0,0.0,3.0
2019.166666666631,4690.0,3879.0,804.0,779.0,541.0,35.0,168.0,28.0,0.0,0.0
2019.2499999999643,4523.0,3697.0,757.0,719.0,522.0,29.0,131.0,29.0,0.0,2.0
2019.3333333332976,4737.0,3862.0,820.0,775.0,556.0,31.0,146.0,25.0,0.0,9.0
2019.4166666666308,4496.0,3712.0,910.0,874.0,635.0,35.0,161.0,27.0,0.0,3.0
2019.499999999964,4287.0,3576.0,907.0,878.0,635.0,33.0,171.0,29.0,0.0,6.0
2019.5833333332973,4109.0,3407.0,814.0,774.0,562.0,21.0,145.0,29.0,0.0,3.0
2019.6666666666306,4418.0,3558.0,839.0,796.0,589.0,26.0,143.0,24.0,0.0,2.0
2019.7499999999638,4989.0,4078.0,858.0,814.0,580.0,30.0,175.0,18.0,0.0,0.0
2019.833333333297,4420.0,3660.0,767.0,727.0,529.0,29.0,149.0,14.0,0.0,1.0
2019.9166666666304,3985.0,3279.0,717.0,680.0,487.0,27.0,141.0,14.0,0.0,1.0
2019.9999999999636,4480.0,3695.0,915.0,869.0,610.0,34.0,192.0,17.0,0.0,1.0
2020.0833333332969,4240.0,3422.0,751.0,729.0,515.0,25.0,167.0,12.0,0.0,0.0
2020.1666666666301,4883.0,4111.0,1013.0,961.0,699.0,26.0,200.0,23.0,0.0,0.0
2020.2499999999634,5019.0,4168.0,872.0,835.0,605.0,26.0,181.0,16.0,0.0,0.0
2020.3333333332967,4347.0,3607.0,837.0,800.0,580.0,32.0,167.0,16.0,0.0,1.0
2020.41666666663,4492.0,3586.0,883.0,834.0,641.0,25.0,152.0,10.0,0.0,1.0
2020.4999999999632,4459.0,3571.0,875.0,808.0,593.0,34.0,164.0,14.0,0.0,0.0
2020.5833333332964,4439.0,3536.0,872.0,785.0,579.0,41.0,141.0,16.0,0.0,3.0
2020.6666666666297,4609.0,3765.0,925.0,855.0,651.0,31.0,157.0,11.0,0.0,2.0
2020.749999999963,5257.0,4209.0,1122.0,881.0,639.0,37.0,183.0,11.0,0.0,0.0
2020.8333333332962,5114.0,3640.0,1591.0,846.0,626.0,39.0,163.0,15.0,0.0,0.0
2020.9166666666295,4154.0,3435.0,687.0,639.0,479.0,31.0,108.0,15.0,0.0,0.0
2020.9999999999627,7001.0,3637.0,3733.0,1008.0,762.0,44.0,179.0,19.0,0.0,3.0
2021.083333333296,4260.0,3480.0,807.0,704.0,509.0,35.0,146.0,11.0,0.0,8.0
2021.1666666666292,4786.0,3952.0,809.0,740.0,577.0,20.0,129.0,11.0,0.0,12.0
2021.2499999999625,4592.0,3767.0,745.0,684.0,527.0,15.0,127.0,10.0,0.0,12.0
2021.3333333332957,4265.0,3492.0,701.0,651.0,505.0,22.0,112.0,7.0,0.0,14.0
2021.416666666629,4260.0,3483.0,744.0,663.0,534.0,15.0,104.0,4.0,0.0,17.0
2021.4999999999623,4467.0,3663.0,722.0,645.0,504.0,16.0,119.0,3.0,0.0,19.0
2021.5833333332955,4223.0,3443.0,742.0,676.0,542.0,8.0,111.0,5.0,0.0,14.0
2021.6666666666288,4482.0,3745.0,758.0,718.0,570.0,20.0,119.0,4.0,0.0,7.0
2021.749999999962,4254.0,3489.0,683.0,651.0,499.0,16.0,127.0,4.0,0.0,21.0
2021.8333333332953,4006.0,3238.0,632.0,578.0,433.0,16.0,121.0,4.0,0.0,41.0
2021.9166666666285,3933.0,3174.0,606.0,549.0,432.0,12.0,97.0,3.0,0.0,31.0
2021.9999999999618,3799.0,3104.0,704.0,641.0,489.0,18.0,125.0,4.0,0.0,38.0
2022.083333333295,4059.0,3359.0,717.0,663.0,525.0,14.0,116.0,5.0,0.0,39.0
2022.1666666666283,4310.0,3487.0,731.0,668.0,533.0,15.0,113.0,4.0,0.0,37.0
2022.2499999999616,3934.0,3238.0,596.0,555.0,430.0,14.0,104.0,5.0,0.0,29.0
2022.3333333332948,4179.0,3271.0,735.0,665.0,504.0,13.0,141.0,6.0,0.0,47.0
2022.416666666628,4374.0,3384.0,791.0,723.0,559.0,23.0,133.0,5.0,0.0,60.0
2022.4999999999613,3835.0,3111.0,727.0,658.0,494.0,27.0,125.0,7.0,0.0,54.0
2022.5833333332946,3983.0,3027.0,822.0,740.0,575.0,19.0,129.0,11.0,0.0,61.0
2022.6666666666279,4087.0,3289.0,668.0,602.0,478.0,20.0,98.0,2.0,0.0,40.0
2022.7499999999611,3857.0,3178.0,671.0,620.0,483.0,18.0,110.0,7.0,0.0,50.0
2022.8333333332944,4742.0,3150.0,776.0,723.0,561.0,23.0,129.0,7.0,0.0,45.0
2022.9166666666276,3548.0,2907.0,615.0,574.0,457.0,15.0,94.0,6.0,0.0,29.0
